;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SENAI;                                            ATIVO IMOBILIZADO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"SISTEMA DE
CONFERÊNCIA
ON -LINE
03/2026";LOCALIZ.;NOME DO AMBIENTE;;;;;IMOB.;"Nº 
INVENTÁRIO";"DATA
INCORP.";DENOMINAÇÃO IMOBILIZADO;RESPONSÁVEL;STATUS/OCORRÊNCIA;TRANSFERÊNCIA;;DISPONIBILIDADE;;;;BAIXA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;"LOCAL
DESTINO";RESPONSÁVEL;AUTORIZ.;"DATA ENVIO 
P/GAF";"Nº DA
UNIDADE";ENTREPOSTO;AUTORIZ.;"DATA 
ENVIO 
P/DIRETOR";"PROCESSO 
Nº";;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770028;2077;00;28;;;;10544072;1078341;26.07.2013;GRAMINHO P/SERRALHEIRO E CALDEIREIRO/BRASFIXO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770028;2077;00;28;;;;10544073;1078342;26.07.2013;GRAMINHO P/SERRALHEIRO E CALDEIREIRO/BRASFIXO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770028;2077;00;28;;;;10544074;1078343;26.07.2013;GRAMINHO P/SERRALHEIRO E CALDEIREIRO/BRASFIXO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770028;2077;00;28;;;;10544075;1078344;26.07.2013;GRAMINHO P/SERRALHEIRO E CALDEIREIRO/BRASFIXO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770028;2077;00;28;;;;10544076;1078345;26.07.2013;GRAMINHO P/SERRALHEIRO E CALDEIREIRO/BRASFIXO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770028;2077;00;28;;;;10340646;1053360;24.01.2013;LIXADEIRA ANGULAR ELÉTRICA 7P 127V / DWT;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770028;2077;00;28;;;;10340647;1053361;24.01.2013;LIXADEIRA ANGULAR ELÉTRICA 7P 127V / DWT;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770028;2077;00;28;;;;10511915;990134;01.04.2011;MAÇARICO P/SOLDA OXIACETILÊNICA/SM-201;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770028;2077;00;28;;;;10511916;990135;01.04.2011;MAÇARICO P/SOLDA OXIACETILÊNICA/SM-201;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770028;2077;00;28;;;;10589822;1238138;25.01.2021;MÁQUINA DE CORTE POR PLASMA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770028;2077;00;28;;;;10612702;1260367;26.08.2022;MÁQUINA DE SOLDA MULTIPROCESSO SINÉRGICA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770028;2077;00;28;;;;10612703;1260368;26.08.2022;MÁQUINA DE SOLDA MULTIPROCESSO SINÉRGICA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770028;2077;00;28;;;;10612704;1260369;26.08.2022;MÁQUINA DE SOLDA MULTIPROCESSO SINÉRGICA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770028;2077;00;28;;;;10612705;1260370;26.08.2022;MÁQUINA DE SOLDA MULTIPROCESSO SINÉRGICA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770028;2077;00;28;;;;10612706;1260371;26.08.2022;MÁQUINA DE SOLDA MULTIPROCESSO SINÉRGICA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770028;2077;00;28;;;;10612707;1260372;26.08.2022;MÁQUINA DE SOLDA MULTIPROCESSO SINÉRGICA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770028;2077;00;28;;;;10324847;946165;24.06.2010;MÁQUINA DE SOLDA-ARCO SUBMERSO/LINCOOLN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770028;2077;00;28;;;;10340653;1078349;26.07.2013;MÁQUINA P/OXICORTE SEMI-AUTOMÁTICA/CONDOR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770028;2077;00;28;;;;10340654;1084511;12.09.2013;MÁQUINA SOLDA MULTIPROCESSO CONV./SELCO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770028;2077;00;28;;;;10340636;1084512;12.09.2013;MÁQUINA SOLDA MULTIPROCESSO CONV./SELCO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770028;2077;00;28;;;;10340637;1084513;12.09.2013;MÁQUINA SOLDA MULTIPROCESSO CONV./SELCO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770028;2077;00;28;;;;10340641;1084514;12.09.2013;MÁQUINA SOLDA MULTIPROCESSO CONV./SELCO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770028;2077;00;28;;;;10340638;1084516;12.09.2013;MÁQUINA SOLDA MULTIPROCESSO CONV./SELCO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770028;2077;00;28;;;;10340655;1084517;12.09.2013;MÁQUINA SOLDA MULTIPROCESSO CONV./SELCO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770028;2077;00;28;;;;10340659;1084518;12.09.2013;MÁQUINA SOLDA MULTIPROCESSO CONV./SELCO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770028;2077;00;28;;;;10340652;1078329;26.07.2013;MÁQUINA SOLDA PONTO MICROPROC.60 KVA/BAMTECH;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770028;2077;00;28;;;;10343907;1083683;05.09.2013;MÁQUINA SOLDA TIG INVERSORA AF-AC/DC / ESAB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770028;2077;00;28;;;;10020491;470681;30.09.1986;MESA CEREJEIRA ITALMA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770028;2077;00;28;;;;10205292;1199751;28.02.2018;MESA DE INFORMÁTICA 1400 ÁRTICO DC 1663;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770028;2077;00;28;;;;10191031;1174908;01.11.2016;MESA P/OXI-CORTE CIRCULAR DC-1192;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770028;2077;00;28;;;;10151899;1074890;21.06.2013;MESA P/SOLDA C/ARMÁRIO DC 1121 CINZA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770028;2077;00;28;;;;10151900;1074891;21.06.2013;MESA P/SOLDA C/ARMÁRIO DC 1121 CINZA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770028;2077;00;28;;;;10151901;1074892;21.06.2013;MESA P/SOLDA C/ARMÁRIO DC 1121 CINZA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770028;2077;00;28;;;;10151902;1074893;21.06.2013;MESA P/SOLDA C/ARMÁRIO DC 1121 CINZA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770028;2077;00;28;;;;10151903;1074894;21.06.2013;MESA P/SOLDA C/ARMÁRIO DC 1121 CINZA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770028;2077;00;28;;;;10151904;1074895;21.06.2013;MESA P/SOLDA C/ARMÁRIO DC 1121 CINZA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770028;2077;00;28;;;;10151905;1074896;21.06.2013;MESA P/SOLDA C/ARMÁRIO DC 1121 CINZA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770028;2077;00;28;;;;10151906;1074897;21.06.2013;MESA P/SOLDA C/ARMÁRIO DC 1121 CINZA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770028;2077;00;28;;;;10195774;1182270;30.03.2017;MESA P/SOLDA C/ARMÁRIO DC 1121 CINZA - VICEL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770028;2077;00;28;;;;10195775;1182271;30.03.2017;MESA P/SOLDA C/ARMÁRIO DC 1121 CINZA - VICEL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770028;2077;00;28;;;;10195776;1182272;30.03.2017;MESA P/SOLDA C/ARMÁRIO DC 1121 CINZA - VICEL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770028;2077;00;28;;;;10195777;1182273;30.03.2017;MESA P/SOLDA C/ARMÁRIO DC 1121 CINZA - VICEL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770028;2077;00;28;;;;10195778;1182274;30.03.2017;MESA P/SOLDA OXIACETILÊNICA DC-886 - VICEL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770028;2077;00;28;;;;10195779;1182275;30.03.2017;MESA P/SOLDA OXIACETILÊNICA DC-886 - VICEL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770028;2077;00;28;;;;10199471;1186505;31.07.2017;MOCHILEIRO 8 PORTAS C/ CHAVES ÁRTICO DC 1789;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770028;2077;00;28;;;;10199472;1186506;31.07.2017;MOCHILEIRO 8 PORTAS C/ CHAVES ÁRTICO DC 1789;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770028;2077;00;28;;;;10686023;1341809;21.01.2025;MONITOR CORPORATIVO C/CÂMERA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770028;2077;00;28;;;;10307773;806541;17.12.2007;MORSA DE BANCADA Nº 5 -BRASFIXO  MOD:MBN5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770028;2077;00;28;;;;10307739;806544;17.12.2007;MORSA DE BANCADA Nº 5 -BRASFIXO  MOD:MBN5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770028;2077;00;28;;;;10572493;1213140;19.12.2018;PAQUÍMETRO UNIVERSAL DIGITAL  150 MM/STARRETT;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770028;2077;00;28;;;;10572494;1213141;19.12.2018;PAQUÍMETRO UNIVERSAL DIGITAL  150 MM/STARRETT;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770028;2077;00;28;;;;10572495;1213142;19.12.2018;PAQUÍMETRO UNIVERSAL DIGITAL  150 MM/STARRETT;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770028;2077;00;28;;;;10417602;646703;31.10.1998;PLACA DE MARTELAGEM DC-736 C/ SUPORTE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770028;2077;00;28;;;;10280806;201051;31.01.1970;PLACA ROTO RECORD 130MM;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770028;2077;00;28;;;;10340648;1053904;30.01.2013;RETIFICADEIRA MANUAL ELÉTRICA 1/4P 220V/DWT;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770028;2077;00;28;;;;10340657;1067496;21.03.2013;SERRA POLICORTE   220V / BOSCH;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770028;2077;00;28;;;;10340651;1072092;17.05.2013;SISTEMA EXAUSTÃO P/SOLDA E CORTE/NEDERMAN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770028;2077;00;28;;;;10562033;1130223;01.11.2014;TESOURA P/CORTAR CHAPA ATÉ 3/16P /MOTOMIL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770028;2077;00;28;;;;10661865;1309524;18.11.2024;VÁLVULA AUTOMÁTICA CONTROLADORA DE FLUXO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770028;2077;00;28;;;;10661866;1309525;18.11.2024;VÁLVULA AUTOMÁTICA CONTROLADORA DE FLUXO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770028;2077;00;28;;;;10588942;1237279;17.12.2020;YOKE C/PERNAS ARTICULÁVEIS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770029;2077;00;29;;;;10445108;792615;16.08.2007;CAIXA DE ÁGUA P RESF.PEÇAS DC-845-MATIAS PUENTE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770029;2077;00;29;;;;10347227;1107340;25.06.2014;MÁQUINA P/CORTAR METAIS C/DISCO DE AÇO/ PEMA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770029;2077;00;29;;;;10332522;995979;26.04.2011;MUFLA MICROPROCESSADA 330-1200ºC/ JUNG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770030;2077;00;30;;;;10586514;1234948;11.05.2020;ACCESS POINT PARA USO INDOOR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770030;2077;00;30;;;;10362416;1212568;26.11.2018;ALINHADOR DE DIREÇÃO 3D / SNAP ON;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770030;2077;00;30;;;;10562036;1130226;05.11.2014;ALINHADOR DE DIREÇÃO P/VEÍCULOS PESADOS/AUTOMECH;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770030;2077;00;30;;;;10573739;1222283;30.05.2019;ALINHADOR DE FAROL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770030;2077;00;30;;;;10362409;1213962;17.12.2018;ANALISADOR DE GASES AUTOMOTIVO/ NAPRO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770030;2077;00;30;;;;10573035;1215467;15.03.2019;ANALISADOR DE VAZAMENTO DE CILINDROS/PLANATC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770030;2077;00;30;;;;10350586;1127610;20.10.2014;AQUECEDOR INDUTIVO PORTÁTIL / JAMO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770030;2077;00;30;;;;10211948;1202249;28.02.2018;ARMÁRIO BAIXO ÁRTICO DC 1648;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770030;2077;00;30;;;;10211730;1213343;07.12.2018;ARMÁRIO BAIXO ÁRTICO DC 1648;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770030;2077;00;30;;;;10201340;1189464;31.08.2017;ARMÁRIO C/ PAINÉIS P/ FERRAMENTAS ÁRTICO DC1461;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770030;2077;00;30;;;;10212560;1215484;31.03.2019;ARMÁRIO C/PAINÉIS P/ FERRAMENTAS ÁRTICO DC 1735;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770030;2077;00;30;;;;10209404;1207502;26.06.2018;ARMÁRIO FERRAMENTAS 4 PORTAS , ÁRTICO DC 1974;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770030;2077;00;30;;;;10209405;1207503;26.06.2018;ARMÁRIO FERRAMENTAS 4 PORTAS , ÁRTICO DC 1974;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770030;2077;00;30;;;;10209406;1207504;26.06.2018;ARMÁRIO FERRAMENTAS 4 PORTAS , ÁRTICO DC 1974;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770030;2077;00;30;;;;10209407;1207505;26.06.2018;ARMÁRIO FERRAMENTAS 4 PORTAS , ÁRTICO DC 1974;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770030;2077;00;30;;;;10211720;1213333;07.12.2018;ARMÁRIO P/ GUARDA DE VASSOURAS ÁRTICO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770030;2077;00;30;;;;10098461;845502;31.05.2008;ARMARIO P/ LABORATORIO ENSAIOS 2,20X0,80X0,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770030;2077;00;30;;;;10098463;845504;31.05.2008;ARMARIO P/ LABORATORIO ENSAIOS 2,20X0,80X0,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770030;2077;00;30;;;;10564233;1138560;19.02.2015;BALANCEADORA DE COLUNA VEÍC. PESADOS/BRIGHT;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770030;2077;00;30;;;;10563473;1133927;19.12.2014;BANCADA DE TESTE P/BICO INJETOR DIESEL/ CARBON;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770030;2077;00;30;;;;10346131;1126815;01.10.2014;BANCADA DE TESTE P/ELÉTRICA AUTOMOTIVA/REALBAT;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770030;2077;00;30;;;;10362464;1214002;27.12.2018;BANCADA DE TESTE P/ELÉTRICA AUTOMOTIVA/REALBAT;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770030;2077;00;30;;;;10173470;1134625;31.12.2014;BANCADA MEC. DE MANUT. E AJUST. DC1708;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770030;2077;00;30;;;;10173472;1134627;31.12.2014;BANCADA MEC. DE MANUT. E AJUST. DC1708;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770030;2077;00;30;;;;10205185;1199642;28.02.2018;BANCADA P/ MECÂNICO C/ GAVETAS DC 1808;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770030;2077;00;30;;;;10572642;1213621;19.12.2018;BASE MAGNÉTICA HIDRÁULICA PEQUENA/ MITUTOYO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770030;2077;00;30;;;;10572643;1213622;19.12.2018;BASE MAGNÉTICA HIDRÁULICA PEQUENA/ MITUTOYO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770030;2077;00;30;;;;10349633;1130229;05.11.2014;BOMBA DE VÁCUO C/ADAPTADORES / PLANATC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770030;2077;00;30;;;;10349658;1130230;05.11.2014;BOMBA DE VÁCUO C/ADAPTADORES / PLANATC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770030;2077;00;30;;;;10194889;1180609;13.02.2017;CADEIRA GIRATÓRIA C/BRAÇOS - TECIDO AZUL/SISTEMA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770030;2077;00;30;;;;10002616;758614;30.09.2006;CAIXA DE MUDANCA S6 1550 RECONDICIONADA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770030;2077;00;30;;;;10351872;1139707;18.03.2015;CAIXA TRANSMISSÃO SINCRONIZADA CAMINHÃO/EATON;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770030;2077;00;30;;;;10351870;1139708;18.03.2015;CAIXA TRANSMISSÃO SINCRONIZADA CAMINHÃO/EATON;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770030;2077;00;30;;;;10351871;1139709;18.03.2015;CAIXA TRANSMISSÃO SINCRONIZADA CAMINHÃO/EATON;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770030;2077;00;30;;;;10351874;1139710;18.03.2015;CAIXA TRANSMISSÃO SINCRONIZADA CAMINHÃO/EATON;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770030;2077;00;30;;;;10562032;1130222;01.11.2014;CALIBRADOR DE PNEUS MICROPROCESSADO/STOKAIR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770030;2077;00;30;;;;10002956;1210896;10.10.2018;CAPTUR / RENAULT;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770030;2077;00;30;;;;10349168;1134185;10.12.2014;CARREGADOR DE BATERIA 12V / LUFFE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770030;2077;00;30;;;;10350193;1127604;14.10.2014;CARREGADOR DE BATERIA 24V / PLANATC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770030;2077;00;30;;;;10336729;1024884;27.02.2012;CARRINHO P/FERRAMENTA CINZA  DC1656/LDM;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770030;2077;00;30;;;;10336730;1024886;27.02.2012;CARRINHO P/FERRAMENTA CINZA  DC1656/LDM;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770030;2077;00;30;;;;10336731;1024892;27.02.2012;CARRINHO P/FERRAMENTA CINZA  DC1656/LDM;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770030;2077;00;30;;;;10010283;1094311;28.03.2014;CARRINHO P/FERRAMENTAS C/4 GAVETAS/MARCON;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770030;2077;00;30;;;;10010286;1094314;28.03.2014;CARRINHO P/FERRAMENTAS C/4 GAVETAS/MARCON;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770030;2077;00;30;;;;10010608;1139205;12.03.2015;CARRINHO P/FERRAMENTAS MANUTENÇÃO/MARCON;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770030;2077;00;30;;;;10010610;1139207;12.03.2015;CARRINHO P/FERRAMENTAS MANUTENÇÃO/MARCON;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770030;2077;00;30;;;;10010611;1139208;12.03.2015;CARRINHO P/FERRAMENTAS MANUTENÇÃO/MARCON;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770030;2077;00;30;;;;10562243;1130640;17.11.2014;CAVALETE C/CATRACA P/12 TON. CAMINHÃO/FORTCH;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770030;2077;00;30;;;;10562244;1130641;17.11.2014;CAVALETE C/CATRACA P/12 TON. CAMINHÃO/FORTCH;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770030;2077;00;30;;;;10562245;1130642;17.11.2014;CAVALETE C/CATRACA P/12 TON. CAMINHÃO/FORTCH;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770030;2077;00;30;;;;10562246;1130643;17.11.2014;CAVALETE C/CATRACA P/12 TON. CAMINHÃO/FORTCH;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770030;2077;00;30;;;;10572830;1214276;07.01.2019;CAVALETE GIRATÓRIO P/MOTOR/TRANSMISSÃO/ RAVEN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770030;2077;00;30;;;;10572831;1214277;07.01.2019;CAVALETE GIRATÓRIO P/MOTOR/TRANSMISSÃO/ RAVEN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770030;2077;00;30;;;;10572832;1214278;07.01.2019;CAVALETE GIRATÓRIO P/MOTOR/TRANSMISSÃO/ RAVEN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770030;2077;00;30;;;;10572833;1214279;07.01.2019;CAVALETE GIRATÓRIO P/MOTOR/TRANSMISSÃO/ RAVEN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770030;2077;00;30;;;;10572834;1214280;07.01.2019;CAVALETE GIRATÓRIO P/MOTOR/TRANSMISSÃO/ RAVEN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770030;2077;00;30;;;;10572835;1214281;07.01.2019;CAVALETE GIRATÓRIO P/MOTOR/TRANSMISSÃO/ RAVEN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770030;2077;00;30;;;;10572836;1214282;07.01.2019;CAVALETE GIRATÓRIO P/MOTOR/TRANSMISSÃO/ RAVEN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770030;2077;00;30;;;;10572837;1214283;07.01.2019;CAVALETE GIRATÓRIO P/MOTOR/TRANSMISSÃO/ RAVEN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770030;2077;00;30;;;;10562026;1130216;01.11.2014;CAVALETE GIRATÓRIO P/MOTORES DIESEL/ RAVEN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770030;2077;00;30;;;;10562027;1130217;01.11.2014;CAVALETE GIRATÓRIO P/MOTORES DIESEL/ RAVEN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770030;2077;00;30;;;;10562028;1130218;01.11.2014;CAVALETE GIRATÓRIO P/MOTORES DIESEL/ RAVEN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770030;2077;00;30;;;;10562029;1130219;01.11.2014;CAVALETE GIRATÓRIO P/MOTORES DIESEL/ RAVEN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770030;2077;00;30;;;;10562030;1130220;01.11.2014;CAVALETE GIRATÓRIO P/MOTORES DIESEL/ RAVEN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770030;2077;00;30;;;;10562031;1130221;01.11.2014;CAVALETE GIRATÓRIO P/MOTORES DIESEL/ RAVEN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770030;2077;00;30;;;;10415192;629770;31.10.1996;CAVALETE PARA EIXO DIANTEIRO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770030;2077;00;30;;;;10570858;1193633;13.11.2017;CHAVE SOQUETE DE 10 A 32MM / STANLEY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770030;2077;00;30;;;;10563559;1134187;10.12.2014;CINTA INSERÇÃO ANÉIS/EMBOLOS 60 A 125MM/ VONDER;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20770030;2077;00;30;;;;10562987;1132623;05.12.2014;COMPARADOR DE DIÂM. INT. 50 A 150MM/MITUTOYO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
